id,price,bedrooms,bathrooms,sqft_lot_normalized,floors,waterfront,view,condition,yr_built,yr_renovated,zipcode,lat,long,nearest_station_distance_km,density,commute_time,distance_to_point_km,grade_living_normalized,lot_size_category,grade_living_category,outliers_ecod,cluster_no_outlier,sqft_lot,grade_living,is_near_shore_encoded,bedrooms_cat_<3,bedrooms_cat_>4,bed-3,bed-4
624,325000.0,3,1.0,8.81744592104187,1.0,0,0,4,1947,0,98133,47.7125,-122.331,1036.2007385550007,7038.0,30.4,3.107166427987424,8.689632748355741,1,0,0,1.0,6750,5940,0,0.0,0.0,0.0,0.0
625,289500.0,3,1.0,8.764209507142004,1.0,0,0,4,1944,0,98178,47.496,-122.239,10759.669921861088,5364.0,32.9,1.3131520057592134,8.658866349732383,1,0,0,1.0,6400,5760,0,0.0,0.0,0.0,0.0
630,218000.0,3,1.0,9.173053787190169,1.0,0,0,5,1982,0,98022,47.1951,-122.001,48734.05490331308,30.0,34.4,14.327801133220754,8.658866349732383,2,0,0,1.0,9633,5760,0,0.0,0.0,0.0,0.0
634,542000.0,2,1.0,8.026496938945412,1.0,0,0,3,1910,0,98105,47.6663,-122.326,1077.7597771663695,12890.0,25.1,1.206187532291789,8.737292112544221,0,0,1,-1.0,3060,6230,0,1.0,0.0,1.0,0.0
636,214000.0,3,1.0,9.026056891868688,1.0,0,0,4,1953,0,98002,47.3221,-122.215,29508.604453402124,5015.0,29.5,6.373070720039856,8.881975184248867,1,0,0,1.0,8316,7200,0,0.0,0.0,0.0,0.0
648,157000.0,1,1.0,10.17835030752565,1.0,0,0,3,1939,0,98198,47.4152,-122.3,18261.39612458016,5039.0,30.1,2.6055070355238388,8.560444233410552,2,0,0,1.0,26326,5220,0,1.0,0.0,1.0,0.0
649,425000.0,4,1.0,8.941937914256359,1.5,0,0,3,1925,0,98146,47.5044,-122.35,8803.628699471841,6034.0,29.8,1.9397434548307133,8.93075873555827,1,0,0,1.0,7645,7560,0,0.0,0.0,0.0,0.0
650,220000.0,3,1.0,8.703008637464448,1.0,0,0,3,1944,0,98166,47.4793,-122.346,11406.351067020058,3913.0,28.5,1.181457287653686,8.699681400989514,1,0,0,1.0,6020,6000,0,0.0,0.0,0.0,0.0
652,325000.0,3,1.0,8.833899942908635,1.0,0,2,3,1952,0,98118,47.5193,-122.274,7249.389935529487,7844.0,31.2,0.8670218754408202,9.506065016071148,1,1,0,1.0,6862,13440,0,0.0,0.0,0.0,0.0
657,495000.0,3,1.0,8.699681400989514,1.0,0,0,3,1943,0,98105,47.6718,-122.267,3675.851071627289,12890.0,25.1,0.7424303920631249,8.689632748355741,0,0,0,1.0,6000,5940,0,0.0,0.0,0.0,0.0
664,323000.0,3,1.0,9.411810747608898,1.0,0,0,3,1976,0,98072,47.7404,-122.11,16881.02096296857,1386.0,30.7,9.477567833340087,9.108418382250798,2,0,0,1.0,12231,9030,0,0.0,0.0,0.0,0.0
676,280000.0,2,1.0,8.006700845440367,1.0,0,0,4,1925,0,98045,47.4965,-121.785,40720.0476101367,91.0,30.2,9.506938247093604,8.863757191604241,0,0,1,-1.0,3000,7070,0,1.0,0.0,1.0,0.0
678,478500.0,3,1.0,8.467162257810672,1.0,0,2,3,1969,0,98136,47.5304,-122.387,7841.178146155859,7517.0,30.6,0.7707810434161825,9.724420693462667,0,1,0,1.0,4755,16720,0,0.0,0.0,0.0,0.0
684,400000.0,4,1.0,8.492080490601163,1.5,0,0,3,1930,0,98115,47.6942,-122.321,1042.763814631596,8197.0,26.8,1.5064789260960942,9.204422898212146,0,0,0,1.0,4875,9940,0,0.0,0.0,0.0,0.0
688,387500.0,3,1.0,9.027618735160887,1.0,0,0,3,1946,0,98115,47.6982,-122.298,2306.5241818547925,8197.0,26.8,1.9018765186467048,8.898502209646642,1,0,0,1.0,8329,7320,0,0.0,0.0,0.0,0.0
689,396000.0,3,1.0,9.442800389927742,1.0,0,0,3,1967,0,98072,47.7415,-122.101,17565.575732611705,1386.0,30.7,9.559062624161529,9.259225769705994,2,0,0,1.0,12616,10500,0,0.0,0.0,0.0,0.0
693,410000.0,2,1.0,8.376320632534823,1.0,0,0,3,1927,0,98115,47.6997,-122.316,954.1437782397792,8197.0,26.8,2.219616676102858,8.476579508530941,0,0,1,-1.0,4342,4800,0,1.0,0.0,1.0,0.0
700,795000.0,2,1.0,8.517393171418904,1.5,0,2,3,1905,0,98106,47.5708,-122.359,3336.016828629598,5006.0,29.4,1.5093136409082788,8.839421607620602,0,0,0,1.0,5000,6900,0,1.0,0.0,1.0,0.0
701,195000.0,2,1.0,8.537191877922927,1.0,0,0,3,1953,0,98118,47.5156,-122.262,8010.775797554089,7844.0,31.2,0.5787361255615483,8.501267040865978,0,0,1,-1.0,5100,4920,0,1.0,0.0,1.0,0.0
704,130000.0,2,1.0,9.105090961257083,1.0,0,0,3,1928,0,98188,47.4672,-122.291,12556.857128700904,3413.0,25.6,6.337150737416766,8.38958706681109,1,0,0,1.0,9000,4400,0,1.0,0.0,1.0,0.0
705,325000.0,2,1.0,8.648922962094131,1.0,0,2,4,1946,0,98198,47.3444,-122.327,26135.865802978424,5039.0,30.1,0.1765341419184141,8.757940876678804,0,0,1,-1.0,5703,6360,1,1.0,0.0,1.0,0.0
713,215000.0,4,1.0,8.909370405197466,1.0,0,0,4,1969,0,98003,47.3437,-122.316,26190.61403675991,4392.0,32.4,0.8377980440794187,8.976009475021396,1,0,0,1.0,7400,7910,0,0.0,0.0,0.0,0.0
721,565000.0,2,1.0,8.314097335405807,1.0,0,0,5,1911,0,98103,47.6893,-122.349,2126.774195201412,11391.0,27.1,1.0172784296569888,8.812992231969966,0,0,1,-1.0,4080,6720,0,1.0,0.0,1.0,0.0
727,245000.0,2,1.0,8.682877107057168,1.0,0,0,3,1950,0,98126,47.5326,-122.376,7085.695494386687,7113.0,30.5,1.6038371475585034,8.902591637374087,0,0,1,-1.0,5900,7350,0,1.0,0.0,1.0,0.0
736,588000.0,3,1.0,9.0079793598445,1.0,0,0,4,1951,0,98117,47.7004,-122.368,2984.991297570235,9392.0,30.0,1.3066587209124587,9.634365505605258,1,1,0,1.0,8167,15280,0,0.0,0.0,0.0,0.0
743,305000.0,3,1.0,9.18512512283512,1.0,0,0,3,1967,0,98077,47.7422,-122.073,19607.2991429762,802.0,31.1,9.748362687844248,9.002208578282412,2,0,0,1.0,9750,8120,0,0.0,0.0,0.0,0.0
744,395000.0,3,1.0,8.294299608857235,1.0,0,0,3,1925,0,98117,47.6921,-122.38,4046.6259833671447,9392.0,30.0,1.4188832581546964,9.105090961257083,0,0,0,1.0,4000,9000,0,0.0,0.0,0.0,0.0
750,329999.0,3,1.0,8.840580188488795,1.0,0,0,3,1952,0,98155,47.7447,-122.313,4734.551415458164,4784.0,30.0,2.1704633332633745,8.839421607620602,1,0,0,1.0,6908,6900,0,0.0,0.0,0.0,0.0
752,447000.0,3,1.0,8.699848026000312,1.0,0,0,5,1944,0,98108,47.5646,-122.317,1674.401293294689,3221.0,29.5,3.0440921530051166,9.16858043772795,1,0,0,1.0,6001,9590,0,0.0,0.0,0.0,0.0
774,390000.0,3,1.0,9.287394001418471,1.0,0,0,4,1955,0,98006,47.5771,-122.144,12630.794345771374,3524.0,27.6,2.4283998112565253,9.036106025364846,2,0,0,1.0,10800,8400,0,0.0,0.0,0.0,0.0
780,305000.0,3,1.0,10.07242831783602,1.0,0,0,5,1967,0,98059,47.475,-122.11,19116.107530142577,2541.0,30.8,4.870663216733454,9.076923258535832,2,0,0,1.0,23680,8750,0,0.0,0.0,0.0,0.0
783,715000.0,4,1.0,8.476579508530941,2.0,0,0,4,1911,0,98103,47.6583,-122.351,2770.11065056132,11391.0,27.1,0.9383018976920062,9.546884034617923,0,1,0,1.0,4800,14000,0,0.0,0.0,0.0,0.0
786,500000.0,2,1.0,8.594339400592892,1.0,0,0,3,1964,0,98117,47.6949,-122.371,3311.715413933996,9392.0,30.0,1.621512793672176,9.10063710688422,0,0,1,-1.0,5400,8960,0,1.0,0.0,1.0,0.0
793,249950.0,4,1.0,8.984818995876008,1.5,0,0,3,1952,0,98168,47.492,-122.333,9830.599664547157,3954.0,27.8,2.2684949641365613,8.984818995876008,1,0,0,1.0,7980,7980,0,0.0,0.0,0.0,0.0
794,210000.0,2,1.0,10.438049233978704,1.0,0,0,3,1950,0,98168,47.4781,-122.294,11326.465011136544,3954.0,27.8,5.314520109752703,8.412054873292933,2,0,0,1.0,34133,4500,0,1.0,0.0,1.0,0.0
795,429950.0,4,1.0,8.884194633072273,1.0,0,0,3,1947,0,98133,47.7041,-122.355,2007.132465809981,7038.0,30.4,2.1024890633586173,9.419060402624668,1,1,0,1.0,7216,12320,0,0.0,0.0,0.0,0.0
804,385200.0,4,1.0,8.954286157204713,1.5,0,0,3,1954,0,98126,47.5222,-122.375,7926.0827113176865,7113.0,30.5,1.4263753672449018,9.137877200242468,1,0,0,1.0,7740,9300,0,0.0,0.0,0.0,0.0
810,345000.0,3,1.0,8.88336291691676,1.0,0,0,4,1964,0,98008,47.6329,-122.121,13860.656962123292,4695.0,23.6,1.864496012968862,9.076923258535832,1,0,0,1.0,7210,8750,0,0.0,0.0,0.0,0.0
820,325000.0,3,1.0,10.957485944278218,1.5,0,0,4,1932,0,98092,47.2597,-122.228,36086.7687727978,1185.0,34.2,12.502838642566726,8.916103530553727,2,0,0,1.0,57381,7450,0,0.0,0.0,0.0,0.0
823,287500.0,3,1.0,8.881975184248867,1.0,0,0,4,1954,0,98133,47.7493,-122.351,5385.047385358927,7038.0,30.4,2.2241933644817147,9.447071196798907,1,1,0,1.0,7200,12670,0,0.0,0.0,0.0,0.0
824,431000.0,3,1.0,8.881975184248867,1.0,0,0,4,1954,0,98133,47.7493,-122.351,5385.047385358927,7038.0,30.4,2.2241933644817147,9.447071196798907,1,1,0,1.0,7200,12670,0,0.0,0.0,0.0,0.0
825,226000.0,3,1.0,8.517393171418904,1.0,0,0,3,1968,0,98118,47.5282,-122.279,6191.656291417566,7844.0,31.2,1.2598214664557448,8.669227347271736,0,0,0,1.0,5000,5820,0,0.0,0.0,0.0,0.0
827,175000.0,4,1.0,8.704668113450987,1.5,0,0,3,1947,0,98168,47.4778,-122.286,11446.555734611631,3954.0,27.8,5.1009141716641215,8.962007209588313,1,0,0,1.0,6030,7800,0,0.0,0.0,0.0,0.0
841,320000.0,3,1.0,8.551787836180736,1.0,0,0,3,1987,0,98133,47.7321,-122.34,3314.289879850365,7038.0,30.4,2.509838339300214,9.14644164612595,0,0,0,1.0,5175,9380,0,0.0,0.0,0.0,0.0
842,428750.0,3,1.0,10.33322241961703,1.5,0,0,4,1911,1977,98006,47.5719,-122.119,14533.046635371991,3524.0,27.6,0.7803529780371675,9.33617975681533,2,0,0,1.0,30736,11340,0,0.0,0.0,0.0,0.0
851,287653.0,3,1.0,9.68352643191322,1.0,0,0,4,1960,1981,98038,47.3841,-122.006,31657.43195977093,572.0,38.8,5.404646463747403,8.902591637374087,2,0,0,1.0,16050,7350,0,0.0,0.0,0.0,0.0
858,425000.0,3,1.0,12.271134467222122,1.5,0,3,5,1988,0,98027,47.5081,-122.093,18276.918947955844,487.0,29.3,5.418536795193858,9.405989388981,2,1,1,-1.0,213444,12160,0,0.0,0.0,0.0,0.0
860,245000.0,1,0.75,9.61587214452889,1.0,0,0,3,1963,0,98168,47.481,-122.323,10956.04441874217,3954.0,27.8,2.8646588239722512,7.550135342488429,2,0,0,1.0,15000,1900,0,1.0,0.0,1.0,0.0
861,565000.0,3,1.0,8.558910784768106,1.0,0,0,3,1951,0,98115,47.6742,-122.284,2401.0479265834542,8197.0,26.8,1.9406523873809447,8.759511722116487,0,0,0,1.0,5212,6370,0,0.0,0.0,0.0,0.0
868,381156.0,2,1.0,8.036249942132116,1.0,0,0,4,1908,0,98118,47.5517,-122.276,4082.511992247917,7844.0,31.2,1.333371742355814,9.13140538388804,0,0,1,-1.0,3090,9240,0,1.0,0.0,1.0,0.0
875,1095000.0,0,0.0,8.469052816088302,3.5,0,2,3,1990,0,98102,47.6362,-122.322,1828.686975363596,19956.0,26.2,0.4209500525055629,9.973433303222794,0,2,1,-1.0,4764,21448,1,1.0,0.0,1.0,0.0
876,147500.0,3,1.0,9.047703788498628,1.0,0,0,3,1959,0,98031,47.404,-122.203,21141.162573860376,5363.0,31.1,4.906054774320737,9.27902652976463,1,0,0,1.0,8498,10710,0,0.0,0.0,0.0,0.0
878,229000.0,3,1.0,8.999742789830492,1.0,0,0,3,1954,0,98198,47.3586,-122.314,24532.73749119936,5039.0,30.1,0.740541344192057,8.87360810154911,1,0,0,1.0,8100,7140,0,0.0,0.0,0.0,0.0
879,185000.0,3,1.0,8.999742789830492,1.0,0,0,3,1932,0,98168,47.494,-122.307,9485.616554009091,3954.0,27.8,4.511882865385007,8.839421607620602,1,0,0,1.0,8100,6900,0,0.0,0.0,0.0,0.0
891,1010000.0,4,1.0,8.594339400592892,1.5,0,0,3,1923,2014,98102,47.6476,-122.318,1078.6191974964795,19956.0,26.2,0.1017157992005232,9.586102000710904,0,1,1,-1.0,5400,14560,1,0.0,0.0,0.0,0.0
893,340000.0,2,1.0,8.820551743253025,1.0,0,0,3,1954,0,98106,47.5185,-122.352,7399.555788444731,5006.0,29.4,3.092880122531726,8.785845337961213,1,0,0,1.0,6771,6540,0,1.0,0.0,1.0,0.0
909,435000.0,3,1.0,8.476579508530941,1.0,0,0,4,1917,0,98136,47.5499,-122.391,6682.518336887653,7517.0,30.6,0.5468694542352404,9.036106025364846,0,0,0,1.0,4800,8400,0,0.0,0.0,0.0,0.0
918,270000.0,2,1.0,9.241935933565934,1.0,0,0,3,1943,0,98106,47.527,-122.356,6692.387706550144,5006.0,29.4,3.827948662047296,8.699681400989514,2,0,0,1.0,10320,6000,0,1.0,0.0,1.0,0.0
932,288349.0,3,1.0,9.831830420771896,1.0,0,0,4,1972,0,98010,47.3414,-122.047,33138.10920257206,401.0,36.9,0.0853811830352263,8.922791623969637,2,0,1,-1.0,18616,7500,1,0.0,0.0,0.0,0.0
937,299995.0,2,1.0,8.881975184248867,1.0,0,0,4,1951,0,98155,47.7463,-122.315,4874.683787850591,4784.0,30.0,2.3783211609979964,8.757940876678804,1,0,0,1.0,7200,6360,0,1.0,0.0,1.0,0.0
941,315000.0,2,1.0,8.642238680390461,1.0,0,0,4,1908,0,98118,47.5513,-122.273,4267.411576627393,7844.0,31.2,1.2630173326169658,8.669227347271736,0,0,1,-1.0,5665,5820,0,1.0,0.0,1.0,0.0
948,369950.0,3,1.0,9.27995971385624,1.0,0,0,3,1977,0,98045,47.4895,-121.787,40759.45655251965,91.0,30.2,8.797577203443167,9.741615472609585,2,1,0,1.0,10720,17010,0,0.0,0.0,0.0,0.0
950,435000.0,5,1.0,8.81744592104187,1.5,0,0,3,1929,0,98118,47.5453,-122.278,4554.557243003228,7844.0,31.2,1.3359313132718504,9.0432226489245,1,0,0,1.0,6750,8460,0,0.0,1.0,0.0,1.0
952,460500.0,3,1.0,9.273409063443166,1.0,0,0,3,1963,0,98033,47.663,-122.178,9558.610279702269,4318.0,24.4,2.29058811344841,9.25253742067597,2,0,0,1.0,10650,10430,0,0.0,0.0,0.0,0.0
956,700000.0,4,1.0,8.4252971767117,1.5,0,0,3,1920,0,98103,47.6606,-122.331,1263.0943981369094,11391.0,27.1,0.8825384469460733,9.536834420213353,0,1,0,1.0,4560,13860,0,0.0,0.0,0.0,0.0
958,345500.0,3,1.0,9.05742226555147,1.0,0,0,5,1944,0,98177,47.7612,-122.362,6911.099848362293,3647.0,29.5,1.3594791661089811,8.999742789830492,1,0,0,1.0,8581,8100,0,0.0,0.0,0.0,0.0
962,425000.0,2,1.0,7.996653875462607,1.0,0,0,3,1910,0,98102,47.6233,-122.319,409.4047110357514,19956.0,26.2,1.1189170347770887,8.823353485113792,0,0,1,-1.0,2970,6790,0,1.0,0.0,1.0,0.0
966,196500.0,3,1.0,9.105090961257083,1.0,0,0,3,1966,0,98001,47.3461,-122.272,26095.577944302247,1895.0,31.6,3.928940861066837,9.13140538388804,1,0,0,1.0,9000,9240,0,0.0,0.0,0.0,0.0
971,265000.0,3,1.0,9.105090961257083,1.0,0,0,4,1950,0,98198,47.4061,-122.33,19299.69630891141,5039.0,30.1,0.1510973595276634,8.921457578947884,1,0,1,-1.0,9000,7490,1,0.0,0.0,0.0,0.0
978,216000.0,3,1.0,9.072571442231286,1.0,0,0,4,1956,0,98003,47.3298,-122.297,27756.7557161958,4392.0,32.4,2.944551345750776,9.10063710688422,1,0,0,1.0,8712,8960,0,0.0,0.0,0.0,0.0
979,427200.0,3,1.0,9.036106025364846,1.0,0,0,4,1963,0,98056,47.5364,-122.173,11485.671501961604,4879.0,29.6,1.742506412354622,8.88336291691676,1,0,0,1.0,8400,7210,0,0.0,0.0,0.0,0.0
983,379000.0,2,1.0,8.594339400592892,1.0,0,0,3,1952,0,98117,47.6971,-122.372,3331.2395746842067,9392.0,30.0,1.3777951047336308,8.781248333236862,0,0,1,-1.0,5400,6510,0,1.0,0.0,1.0,0.0
984,326100.0,2,1.0,8.946895523888447,1.0,0,0,3,1942,0,98177,47.7145,-122.361,2754.212509404937,3647.0,29.5,1.1750147154777844,8.571870752706934,1,0,0,1.0,7683,5280,0,1.0,0.0,1.0,0.0
987,260000.0,3,1.0,8.918650278126863,1.5,0,0,3,1940,0,98168,47.5048,-122.301,8318.091575876517,3954.0,27.8,3.4133070189009325,9.091669442258503,1,0,0,1.0,7469,8880,0,0.0,0.0,0.0,0.0
988,399000.0,4,1.0,8.762333040602343,1.5,0,0,4,1951,0,98126,47.5303,-122.378,7375.789420242178,7113.0,30.5,1.3435336711745818,9.259225769705994,1,0,0,1.0,6388,10500,0,0.0,0.0,0.0,0.0
994,178500.0,2,1.0,8.773539383558166,1.0,0,0,3,1953,0,98146,47.5077,-122.344,8315.137002215743,6034.0,29.8,2.672814673468845,8.398634855292102,1,0,0,1.0,6460,4440,0,1.0,0.0,1.0,0.0
997,553500.0,2,1.0,7.75833346749091,1.0,0,0,3,1922,0,98105,47.6707,-122.328,1083.3173081699438,12890.0,25.1,0.7327351661226453,8.691314551644853,0,0,1,-1.0,2340,5950,0,1.0,0.0,1.0,0.0
998,189950.0,2,1.0,8.340217320947035,1.0,0,0,3,1981,0,98038,47.3738,-122.057,29846.641818281303,572.0,38.8,3.554805825117292,9.016876974763385,0,0,1,-1.0,4188,8240,0,1.0,0.0,1.0,0.0
1009,280300.0,2,1.0,8.517393171418904,1.0,0,0,4,1949,0,98103,47.7008,-122.338,749.3445442463573,11391.0,27.1,1.7695068394498334,8.616314282284044,0,0,1,-1.0,5000,5520,0,1.0,0.0,1.0,0.0
1014,429000.0,2,1.0,8.188966863648876,1.0,0,0,3,1922,0,98122,47.6078,-122.291,2511.2673011478582,17787.0,26.5,0.6045951064991483,8.93075873555827,0,0,1,-1.0,3600,7560,0,1.0,0.0,1.0,0.0
1015,164808.0,3,1.0,8.59637398929068,1.0,0,0,3,1980,0,98178,47.5064,-122.265,8834.841573934651,5364.0,32.9,1.6129066174238595,9.076923258535832,0,0,0,1.0,5411,8750,0,0.0,0.0,0.0,0.0
1026,271310.0,2,1.0,8.58316818033977,1.5,0,0,2,1906,0,98144,47.5849,-122.302,971.8798133834114,9389.0,29.3,1.080902547612799,8.560444233410552,0,0,1,-1.0,5340,5220,0,1.0,0.0,1.0,0.0
1027,315000.0,4,1.0,9.036106025364846,1.5,0,0,4,1953,0,98133,47.7612,-122.332,6435.828034906721,7038.0,30.4,3.5800500034439926,9.116139576577355,1,0,0,1.0,8400,9100,0,0.0,0.0,0.0,0.0
1029,543115.0,2,1.0,8.609772372709331,1.0,0,0,3,1947,0,98199,47.6382,-122.399,5467.829464075004,5406.0,27.4,0.6105594732748081,9.309370895439136,0,0,1,-1.0,5484,11040,0,1.0,0.0,1.0,0.0
1040,218500.0,2,1.0,9.100748695346088,1.0,0,0,4,1949,0,98002,47.3098,-122.21,30927.09567854164,5015.0,29.5,7.105904594335878,9.32375833901174,1,0,0,1.0,8961,11200,0,1.0,0.0,1.0,0.0
1043,197500.0,2,1.0,9.089414904047302,1.0,0,0,3,1950,0,98055,47.452,-122.19,16864.72763908384,5532.0,33.1,5.654553570647788,8.501267040865978,1,0,0,1.0,8860,4920,0,1.0,0.0,1.0,0.0
1056,379000.0,3,1.0,9.241935933565934,1.0,0,0,4,1963,0,98034,47.7168,-122.196,10018.03211392473,5386.0,28.1,1.9784443221295709,8.984818995876008,2,0,0,1.0,10320,7980,0,0.0,0.0,0.0,0.0
1063,399950.0,3,1.0,9.800956363888462,1.0,0,0,3,1969,0,98027,47.5254,-122.043,21104.041324736954,487.0,29.3,4.214293440970341,8.87360810154911,2,0,0,1.0,18050,7140,0,0.0,0.0,0.0,0.0
1065,550000.0,3,1.0,7.824445930877619,1.5,0,0,3,1912,0,98109,47.6347,-122.352,2781.2065074322422,15188.0,22.2,1.2331067476633082,9.405989388981,0,1,0,1.0,2500,12160,0,0.0,0.0,0.0,0.0
1066,140000.0,1,1.0,8.837971491357209,1.0,0,0,4,1926,0,98055,47.467,-122.215,14455.918631846893,5532.0,33.1,3.718214076822613,7.979681302387741,1,0,0,1.0,6890,2920,0,1.0,0.0,1.0,0.0
1067,250000.0,3,1.0,8.740496729931813,1.0,0,0,3,1954,0,98108,47.5658,-122.292,2114.35333804746,3221.0,29.5,1.0874996976176232,9.027738775974909,1,0,0,1.0,6250,8330,0,0.0,0.0,0.0,0.0
1069,505000.0,2,1.0,10.950824090522444,1.0,0,0,3,1962,0,98075,47.597,-122.059,19121.68083877619,2675.0,32.3,1.804728453215847,9.068892008391808,2,0,0,1.0,57000,8680,0,1.0,0.0,1.0,0.0
1071,360000.0,3,1.0,9.127719343287843,1.5,0,0,3,1954,0,98125,47.7071,-122.301,2083.724222520984,7999.0,28.9,2.102708114722837,8.902591637374087,1,0,0,1.0,9206,7350,0,0.0,0.0,0.0,0.0
1074,515000.0,2,1.0,8.34972083747249,1.0,0,0,3,1906,0,98112,47.6231,-122.293,2107.120137560919,7621.0,25.4,0.7787693624580333,8.912069097970134,0,0,1,-1.0,4228,7420,0,1.0,0.0,1.0,0.0
1077,356700.0,2,1.0,8.517393171418904,1.0,0,0,4,1942,0,98126,47.5258,-122.378,7752.471972815278,7113.0,30.5,1.194300122580383,8.939974177289633,0,0,1,-1.0,5000,7630,0,1.0,0.0,1.0,0.0
1079,325000.0,3,1.0,8.928242677818302,1.0,0,0,3,1951,0,98133,47.7565,-122.339,5962.169571948463,7038.0,30.4,3.035641056020133,8.738895704934043,1,0,0,1.0,7541,6240,0,0.0,0.0,0.0,0.0
1081,825000.0,2,1.0,9.455323689894849,1.0,1,4,4,1908,0,98178,47.502,-122.222,10933.520798519694,5364.0,32.9,0.0465594230422262,8.839421607620602,2,0,1,-1.0,12775,6900,1,1.0,0.0,1.0,0.0
1096,241000.0,3,1.0,9.17076759685636,1.0,0,0,4,1973,0,98092,47.3006,-122.066,36106.96627386327,1185.0,34.2,3.6722192368956086,8.709630081951286,2,0,0,1.0,9611,6060,0,0.0,0.0,0.0,0.0
1099,151000.0,2,1.0,8.348301054933943,1.0,0,0,4,1942,0,98056,47.4965,-122.186,13207.826962429845,4879.0,29.6,1.5407752113467372,8.188966863648876,0,0,1,-1.0,4222,3600,0,1.0,0.0,1.0,0.0
1103,195000.0,3,1.0,9.033483854613287,1.0,0,0,4,1959,1977,98023,47.3274,-122.348,28133.24737549456,5049.0,34.9,1.2644461273022574,8.93075873555827,1,0,0,1.0,8378,7560,0,0.0,0.0,0.0,0.0
1108,200000.0,3,1.0,8.385032287813898,1.0,0,0,3,1947,0,98106,47.5352,-122.361,6137.279633591216,5006.0,29.4,2.732250795612093,8.906664409770052,0,0,0,1.0,4380,7380,0,0.0,0.0,0.0,0.0
1116,690000.0,2,1.0,8.4252971767117,1.0,0,0,4,1907,0,98103,47.6561,-122.332,1405.0232684945163,11391.0,27.1,0.5650324230814326,8.823353485113792,0,0,1,-1.0,4560,6790,0,1.0,0.0,1.0,0.0
1118,353000.0,3,1.0,8.954286157204713,1.0,0,0,4,1947,0,98125,47.7098,-122.291,2882.507722082272,7999.0,28.9,1.14788974746645,8.999742789830492,1,0,0,1.0,7740,8100,0,0.0,0.0,0.0,0.0
1120,224500.0,4,1.0,9.030735122676456,1.5,0,0,4,1983,0,98092,47.3178,-122.174,30871.717797784568,1185.0,34.2,4.923660737262433,9.211439767419485,1,0,0,1.0,8355,10010,0,0.0,0.0,0.0,0.0
1121,239000.0,3,1.0,9.056256356593469,1.0,0,0,3,1950,0,98146,47.5006,-122.336,8931.589169588315,6034.0,29.8,2.540730369501304,8.637816633739977,1,0,0,1.0,8571,5640,0,0.0,0.0,0.0,0.0
1124,505000.0,3,1.0,8.294299608857235,1.5,0,0,3,1910,0,98112,47.6261,-122.296,1977.9981615963045,7621.0,25.4,1.0221838597719852,9.17585244151751,0,0,0,1.0,4000,9660,0,0.0,0.0,0.0,0.0
1126,170000.0,3,1.0,8.643120748014027,1.0,0,0,3,1944,0,98106,47.5175,-122.36,7763.341522163104,5006.0,29.4,2.7365366761488468,9.091669442258503,0,0,0,1.0,5670,8880,0,0.0,0.0,0.0,0.0
1127,195000.0,2,1.0,10.203888397395684,1.0,0,0,4,1910,0,98027,47.524,-122.04,21365.15995786344,487.0,29.3,4.442048577267654,8.691314551644853,2,0,0,1.0,27007,5950,0,1.0,0.0,1.0,0.0
1132,269000.0,3,1.0,8.35490952835879,1.0,0,0,3,1967,0,98178,47.4945,-122.258,10258.541288532151,5364.0,32.9,2.130102097886604,9.378478484253662,0,1,0,1.0,4250,11830,0,0.0,0.0,0.0,0.0
1136,400000.0,3,1.0,8.31898612539206,1.0,0,0,3,1941,0,98117,47.6856,-122.385,4650.671849163522,9392.0,30.0,1.8841510872974088,8.976009475021396,0,0,0,1.0,4100,7910,0,0.0,0.0,0.0,0.0
1137,225000.0,3,1.0,9.040500592684284,1.0,0,0,5,1987,0,98022,47.2093,-122.0,47392.53820596496,30.0,34.4,12.78053849305216,8.71948076085107,1,0,0,1.0,8437,6120,0,0.0,0.0,0.0,0.0
1149,75000.0,1,0.0,10.677707679122552,1.0,0,0,3,1966,0,98022,47.2638,-121.906,46560.54243189374,30.0,34.4,11.34212697733652,7.606387389772652,2,0,0,1.0,43377,2010,0,1.0,0.0,1.0,0.0
1150,492000.0,2,1.0,7.996653875462607,1.0,0,0,3,1927,0,98103,47.6868,-122.349,2323.935295599394,11391.0,27.1,0.7748809682724317,8.725994381014571,0,0,1,-1.0,2970,6160,0,1.0,0.0,1.0,0.0
1155,310000.0,2,1.0,8.006700845440367,1.0,0,0,4,1918,0,98103,47.6846,-122.346,2376.166217172858,11391.0,27.1,0.4484658956782816,8.343077871169383,0,0,1,-1.0,3000,4200,1,1.0,0.0,1.0,0.0
1167,194000.0,3,1.0,8.77043908654689,1.0,0,0,4,1971,0,98023,47.3186,-122.373,29343.81921077156,5049.0,34.9,1.0113611648637573,8.921457578947884,1,0,0,1.0,6440,7490,0,0.0,0.0,0.0,0.0
1168,290000.0,2,0.75,9.025696119812585,1.0,1,3,4,1943,0,98070,47.4339,-122.512,22101.648483823235,295.0,36.8,0.0089207260239768,7.696667081526462,1,0,1,-1.0,8313,2200,1,1.0,0.0,1.0,0.0
1181,535000.0,3,1.0,10.603113699193782,1.0,0,0,4,1977,0,98024,47.552,-121.89,31889.19186605832,249.0,33.4,12.503575959053746,9.138951775888527,2,0,0,1.0,40259,9310,0,0.0,0.0,0.0,0.0
